/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_48_878.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_48_878.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_48_878.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_48_965.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_48_965.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_48_965.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_056.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_056.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_056.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_144.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_144.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_144.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_233.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_233.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_233.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_319.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_319.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_319.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_399.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_399.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_399.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_483.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_483.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_483.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_573.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_573.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_573.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_663.jpg,0.0
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_04_19_21_24_49_663.jpg,0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_04_19_21_24_49_663.jpg,-0.2
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_04_19_21_24_49_748.jpg,0.0
